Order ID,Order Date,Ship Date,Customer Id,Product id,Actual price,Discounted price,Sold price,Quantity,Bill Amount,
CA-2013-103947,2013-04-02,2013-04-09,ee24eBb8cb1CeC8,B095JQVC7N,"59,999","42,999",17000,2.00,34000.00,
CA-2013-160745,2013-12-12,2013-12-17,cfBf858FAA0EabD,B08PPHFXG3,999,173,826,4.00,3304.00,
CA-2013-160745,2013-12-12,2013-12-17,c0F56ea6411D6B7,B06XR9PR5X,600,209,391,3.00,1173.00,
CA-2013-160745,2013-12-12,2013-12-17,d673Cf1D28AdcFa,B09JSW16QD,"1,490",848.99,641.01,4.00,2564.04,
CA-2012-131534,2012-03-28,2012-04-02,FbD9Bf3efE3fF7A,B07JH1CBGW,"1,999",649,1350,1.00,1350.00,
CA-2012-131534,2012-03-28,2012-04-02,E8d513c581d99Ce,B09127FZCK,899,299,600,5.00,3000.00,
CA-2013-163755,2013-11-05,2013-11-09,CCd8a39Fb07bdfc,B083GQGT3Z,799,399,400,3.00,1200.00,
CA-2012-142027,2012-04-09,2012-04-14,3e4eCCE32aF6B3a,B09Q8WQ5QJ,499,249,250,3.00,750.00,
CA-2011-153150,2011-07-01,2011-07-06,99cafEbeb024B3C,B07YZG8PPY,"2,299","1,249",1050,5.00,5250.00,
CA-2011-104472,2011-06-02,2011-06-07,7e63dC1A7E8D5d3,B09H39KTTB,499,213,286,3.00,858.00,
CA-2011-104472,2011-06-02,2011-06-07,D45A1BfB0D35C9f,B08DCVRW98,499,209,290,6.00,1740.00,
CA-2013-112942,2013-02-13,2013-02-18,635De41f687c324,B0718ZN31Q,"4,999",598,4401,3.00,13203.00,
CA-2014-131954,2014-01-22,2014-01-26,FdBDDDF1f430Ff9,B0162LYSFS,"1,749",799,950,3.00,2850.00,
CA-2014-131954,2014-01-22,2014-01-26,A02fFBcc8050E7F,B07PFJ5VQD,595,159,436,3.00,1308.00,
CA-2014-131954,2014-01-22,2014-01-26,d3fF4F1DceACA2D,B01J8S6X2I,"1,100",499,601,6.00,3606.00,
CA-2014-131954,2014-01-22,2014-01-26,942F09eE3f6b82c,B09MJ77786,"49,999","31,999",18000,4.00,72000.00,
CA-2014-131954,2014-01-22,2014-01-26,18C6DdeecC3A9cF,B09NNGHG22,"56,790","32,990",23800,1.00,23800.00,
CA-2014-131954,2014-01-22,2014-01-26,3e0b53f94bfE24a,B07V5YF4ND,"1,199",299,900,5.00,4500.00,
CA-2011-132500,2011-09-08,2011-09-12,Ad94D89c739CF3A,B0B65P827P,549,128.31,420.69,2.00,841.38,
CA-2011-124429,2011-05-27,2011-05-27,b5B9e9F4822121A,B084MZYBTV,849,599,250,10.00,2500.00,
CA-2011-124429,2011-05-27,2011-05-27,fcAE0CcFcDf7370,B097ZQTDVZ,899,399,500,4.00,2000.00,
CA-2013-110499,2013-04-08,2013-04-10,CAcaAD99EF3c2D4,B0B5F3YZY4,"1,099",449,650,3.00,1950.00,
CA-2012-135272,2012-12-07,2012-12-12,4b04Da9cd34fFCE,B09G5TSGXV,799,254,545,4.00,2180.00,
CA-2012-112319,2012-08-31,2012-09-05,C428Fc5eA9E871E,B006LW0WDQ,795,399,396,9.00,3564.00,
CA-2012-144267,2012-08-21,2012-08-23,91EcFf93A80A41d,B09YLX91QR,399,179,220,3.00,660.00,
CA-2012-144267,2012-08-21,2012-08-23,ebEa56Bc7778EF2,B081FJWN52,999,339,660,3.00,1980.00,
CA-2012-144267,2012-08-21,2012-08-23,54Eea5A0Aa03cfb,B0758F7KK7,999,399,600,4.00,2400.00,
CA-2012-144267,2012-08-21,2012-08-23,A9fFBc1cDF6b0e1,B09L835C3V,399,199,200,1.00,200.00,
CA-2014-129567,2014-03-18,2014-03-22,3BA2dF6Ffa587eA,B098TV3L96,"1,999",349,1650,2.00,3300.00,
CA-2012-154620,2012-12-12,2012-12-16,B8BABDa477CcAcd,B08NCKT9FG,798,299,499,2.00,998.00,
CA-2011-156433,2011-09-20,2011-09-26,A5AcAB9A6cA761e,B0B4T6MR8N,800,89,711,2.00,1422.00,
CA-2011-156433,2011-09-20,2011-09-26,d7D3BCBeFf13f3e,B01GGKZ4NU,995,549,446,4.00,1784.00,
CA-2012-101910,2012-11-27,2012-12-03,5981DCd9b6025b6,B09BW2GP18,"1,000",129,871,5.00,4355.00,
CA-2014-105809,2014-02-21,2014-02-24,4c1FEa0fa8AD569,B09WN3SRC7,"1,39,900","77,990",#VALUE!,1.00,#VALUE!,
CA-2014-105809,2014-02-21,2014-02-24,d06b9683F48DA89,B09B125CFJ,799,349,450,2.00,900.00,
CA-2014-135783,2014-04-23,2014-04-25,d4B3F8b3bec6F14,B09RQRZW2X,899,499,400,2.00,800.00,
CA-2011-134313,2011-11-01,2011-11-07,39C3B95bD6e0B04,B07924P3C5,799,299,500,3.00,1500.00,
CA-2011-134313,2011-11-01,2011-11-07,6aBEDCC3FA1bdFC,B08N1WL9XW,599,182,417,4.00,1668.00,
CA-2011-151995,2011-10-13,2011-10-15,b6ddabb55E323F5,B07VVXJ2P5,399,96,303,4.00,1212.00,
CA-2011-151995,2011-10-13,2011-10-15,eC7903DBFB7b465,B0BC8BQ432,"85,000","54,990",30010,5.00,150050.00,
CA-2011-151995,2011-10-13,2011-10-15,6ffFD3b28812EB5,B06XFTHCNY,758,439,319,4.00,1276.00,
CA-2011-151995,2011-10-13,2011-10-15,c9bA43eCA39448c,B08CT62BM1,999,299,700,2.00,1400.00,
CA-2014-143686,2014-05-15,2014-05-15,EE6E4E0DAa47eed,B07CRL2GY6,799,299,500,2.00,1000.00,
CA-2014-143686,2014-05-15,2014-05-15,dCc658DcFEa11E2,B07DWFX9YS,"1,999",789,1210,7.00,8470.00,
US-2011-102071,2011-05-09,2011-05-15,f17Dae7B892cA3F,B01D5H90L4,700,299,401,4.00,1604.00,
US-2011-102071,2011-05-09,2011-05-15,888AD00c3adA31a,B07F1P8KNV,"1,099",325,774,3.00,2322.00,
CA-2013-161669,2013-11-08,2013-11-10,E96429d2cD7164E,B084N1BM9L,"1,999","1,299",700,4.00,2800.00,
CA-2013-161669,2013-11-08,2013-11-10,666b26378cDa4d3,B09F6D21BY,"1,999",790,1209,4.00,4836.00,
CA-2013-161669,2013-11-08,2013-11-10,d7a1c828dc04Ff7,B09LQQYNZQ,"4,699","4,699",0,2.00,0.00,
CA-2013-161669,2013-11-08,2013-11-10,dB438DAa2D14cC8,B0BC9BW512,"24,990","18,999",5991,2.00,11982.00,
CA-2013-152534,2013-06-21,2013-06-26,FA40E012DDc1cfd,B0B61HYR92,999,199,800,2.00,1600.00,
CA-2013-152534,2013-06-21,2013-06-26,7AaFdA80fD159fb,B075ZTJ9XR,650,269,381,6.00,2286.00,
CA-2011-133851,2011-06-09,2011-06-16,78BbAD5D4479F0B,B0978V2CP6,"3,100","1,990",1110,2.00,2220.00,
CA-2011-133851,2011-06-09,2011-06-16,7662Aee114DE1b1,B09LRZYBH1,"3,999","2,299",1700,2.00,3400.00,
US-2014-123463,2014-12-24,2014-12-24,70C2e8CaA0eD49C,B0B997FBZT,"49,990","35,999",13991,4.00,55964.00,
CA-2012-143602,2012-04-25,2012-04-28,aE1dDFBf75bAd9A,B098LCVYPW,999,349,650,3.00,1950.00,
CA-2014-115364,2014-06-27,2014-07-03,Bbd9cBc4177C31A,B09HV71RL1,"1,499",719,780,12.00,9360.00,
CA-2011-104976,2011-12-09,2011-12-16,CC5167a22d3cf23,B08PZ6HZLT,"18,999","8,999",10000,6.00,60000.00,
CA-2013-105494,2013-11-11,2013-11-13,d52E11eD497ee4d,B075TJHWVC,"2,299",917,1382,7.00,9674.00,
CA-2013-105494,2013-11-11,2013-11-13,03bA0eefc0cdA69,B09LV13JFB,999,399,600,3.00,1800.00,
CA-2013-130477,2013-04-09,2013-04-13,9c3b65de1d7BE54,B092BL5DCX,"69,900","45,999",23901,3.00,71703.00,
CA-2013-130477,2013-04-09,2013-04-13,73CEbfAaaDDFC4c,B09VH568H7,299,119,180,2.00,360.00,
CA-2013-130477,2013-04-09,2013-04-13,66fcc960E6728A7,B09HQSV46W,"29,999","21,999",8000,2.00,16000.00,
US-2014-111745,2014-11-06,2014-11-07,060FeA5fCa3c7f0,B08TZD7FQN,599,299,300,1.00,300.00,
CA-2012-148250,2012-12-13,2012-12-17,f9EEd0De5Eda6Ad,B0B21XL94T,"34,990","21,990",13000,2.00,26000.00,
CA-2012-148250,2012-12-13,2012-12-17,f18Da7AFa0436e1,B09PTT8DZF,670,417.44,252.56,4.00,1010.24,
CA-2013-105760,2013-06-20,2013-06-21,F02fbF9166EcafA,B0B94JPY2N,999,199,800,2.00,1600.00,
CA-2013-142958,2013-12-14,2013-12-21,17ef9E711F27a76,B0B3XXSB1K,"79,990","47,990",32000,2.00,64000.00,
CA-2013-142958,2013-12-14,2013-12-21,ef19F3E31A3E65e,B08RZ12GKR,499,215,284,4.00,1136.00,
CA-2012-120880,2012-05-29,2012-06-03,6CaAB9eB928DcC5,B0B4T8RSJ1,800,99,701,5.00,3505.00,
CA-2012-120880,2012-05-29,2012-06-03,Bc7b6f45aAEA6af,B0B7B9V9QP,"35,000","18,999",16001,3.00,48003.00,
CA-2012-120880,2012-05-29,2012-06-03,cBe7A74Ba85a6bd,B08XXVXP3J,999,249,750,5.00,3750.00,
US-2012-140200,2012-07-26,2012-07-28,FCfbDF05Bc7a7c6,B06XGWRKYT,"15,999","7,999",8000,3.00,24000.00,
CA-2014-102414,2014-05-16,2014-05-19,2E6d2cAB099f6fa,B07CWDX49D,"1,600",649,951,1.00,951.00,
CA-2014-102414,2014-05-16,2014-05-19,0969FaCf40DCA07,B09TY4MSH3,"2,499","1,289",1210,2.00,2420.00,
CA-2014-102414,2014-05-16,2014-05-19,EbB6Cc89b6A97Cf,B07RY2X9MP,"1,500",609,891,3.00,2673.00,
CA-2012-112571,2012-09-22,2012-09-22,E46d07b1A76AE1C,B0B2C5MJN6,"54,990","32,990",22000,2.00,44000.00,
CA-2014-152142,2014-11-15,2014-11-20,2a69735A5Eb9780,B0BBMGLQDW,"1,999",599,1400,2.00,2800.00,
CA-2013-120859,2013-09-02,2013-09-05,467Fe14eB32f99D,B01LONQBDG,899,349,550,2.00,1100.00,
US-2014-100209,2014-07-10,2014-07-16,eB6f6648A7A0BD1,B08XXF5V6G,"50,999","29,999",21000,2.00,42000.00,
CA-2011-163419,2011-11-11,2011-11-14,e9a3a7dCecbD4AD,B09HK9JH4F,399,199,200,1.00,200.00,
CA-2011-163419,2011-11-11,2011-11-14,CCa0E4e9b1fd0B2,B09MMD1FDN,699,349,350,2.00,700.00,
CA-2011-163419,2011-11-11,2011-11-14,d78bDeD91FCD5Af,B09HN7LD5L,"4,500","1,850",2650,5.00,13250.00,
CA-2013-105585,2013-08-27,2013-08-28,38ABbc84F3AfEad,B0BNDD9TN6,"28,900","13,990",14910,3.00,44730.00,
CA-2013-105585,2013-08-27,2013-08-28,FB857e7Ead761Cd,B0941392C8,449,129,320,5.00,1600.00,
CA-2013-155488,2013-11-14,2013-11-18,D6C7b821E9BB7b6,B01M5967SY,999,379,620,2.00,1240.00,
CA-2012-126445,2012-08-27,2012-08-31,F8FF8ee5fFabfeE,B016MDK4F4,499,185,314,3.00,942.00,
CA-2012-105312,2012-11-06,2012-11-09,aE35B96fad807Bc,B08G43CCLC,999,218,781,3.00,2343.00,
CA-2012-105312,2012-11-06,2012-11-09,c99fEd9C75debDb,B0B61GCHC1,999,199,800,3.00,2400.00,
CA-2011-158540,2011-11-24,2011-11-26,7EE3FDFec35EBf2,B07RX14W1Q,900,499,401,4.00,1604.00,
CA-2014-118437,2014-06-18,2014-06-22,eC043bBdA0f35B4,B09PLD9TCD,"42,999","26,999",16000,3.00,48000.00,
CA-2014-118437,2014-06-18,2014-06-22,1FecbF9E0ffc5c4,B0B8ZKWGKD,"1,052",893,159,1.00,159.00,
US-2012-126214,2012-12-21,2012-12-24,E6a5A4aB97DA34E,B09NNJ9WYM,"19,990","10,990",9000,13.00,117000.00,
US-2012-126214,2012-12-21,2012-12-24,F93A13ffcacE5D4,B08H5L8V1L,"1,099",379,720,1.00,720.00,
CA-2012-133025,2012-09-17,2012-09-19,CcecEB0DAa2D3ba,B0B8CXTTG3,"25,999","16,999",9000,5.00,45000.00,
CA-2014-106964,2014-12-18,2014-12-21,ECD92935d4bcB13,B09HCH3JZG,"1,899",699,1200,2.00,2400.00,
CA-2012-127418,2012-06-13,2012-06-14,F79265697C9fFcc,B097JVLW3L,"3,500","2,699",801,3.00,2403.00,
CA-2011-139192,2011-05-27,2011-06-01,2d675B74feedFd0,B09SB6SJB4,599,129,470,12.00,5640.00,
CA-2011-139192,2011-05-27,2011-06-01,94F24CDC957eDA6,B08NW8GHCJ,999,389,610,1.00,610.00,
CA-2014-167150,2014-12-11,2014-12-18,eC8beEC3dcB9fA0,B09YHLPQYT,600,246,354,4.00,1416.00,
CA-2014-167150,2014-12-11,2014-12-18,7ABdCFcdfAE49Bf,B08G1RW2Q3,799,299,500,2.00,1000.00,
CA-2013-157686,2013-10-02,2013-10-03,Cbeae0A00b69EBC,B08YXJJW8H,399,247,152,4.00,608.00,
CA-2012-144652,2012-11-20,2012-11-26,cdC79DdEcF0B52C,B09P8M18QM,"2,999","1,369",1630,7.00,11410.00,
CA-2013-152814,2013-04-29,2013-05-03,3AfeC7207388B4F,B08BG4M4N7,499,199,300,3.00,900.00,
CA-2013-134348,2013-11-13,2013-11-20,CAbF5AF5DDe559c,B07VJ9ZTXS,599,299,300,5.00,1500.00,
CA-2013-134348,2013-11-13,2013-11-20,1b5cf9fc9ffF59C,B084872DQY,"14,999","14,999",0,7.00,0.00,
CA-2013-134348,2013-11-13,2013-11-20,899B7A9025aDebb,B00GGGOYEU,699,299,400,2.00,800.00,
CA-2014-132521,2014-09-24,2014-09-26,3D837E82E9ebA1c,B08FD2VSD9,"51,990","24,990",27000,2.00,54000.00,
CA-2014-132521,2014-09-24,2014-09-26,7Bd0fC9e49Beb35,B0BQRJ3C47,999,249,750,3.00,2250.00,
CA-2014-132521,2014-09-24,2014-09-26,8EED68A2517917f,B095JPKPH3,"69,999","61,999",8000,1.00,8000.00,
CA-2013-166163,2013-08-16,2013-08-21,4BBF47654CeB9Ee,B087JWLZ2K,"50,000","24,499",25501,3.00,76503.00,
CA-2013-166163,2013-08-16,2013-08-21,d560F2Ae3F04Ed8,B09DSXK8JX,"19,499","10,499",9000,1.00,9000.00,
CA-2012-143490,2012-12-06,2012-12-13,5B65b13dcDeBFa4,B08V9C4B1J,999,349,650,9.00,5850.00,
CA-2012-143490,2012-12-06,2012-12-13,AeCbd58D3ec794f,B08PKBMJKS,499,197,302,2.00,604.00,
CA-2011-159338,2011-06-25,2011-06-28,c7f6d3f7BeA0Ef3,B0B8VQ7KDS,"2,499","1,299",1200,5.00,6000.00,
CA-2013-107216,2013-06-15,2013-06-18,E2cFcC727F306d6,B086JTMRYL,"1,899","1,519",380,4.00,1520.00,
CA-2013-107216,2013-06-15,2013-06-18,461F6f00930fC4c,B09RWQ7YR6,"69,999","46,999",23000,3.00,69000.00,
CA-2013-107216,2013-06-15,2013-06-18,1A6D0cd74F67a5a,B00OFM6PEO,799,299,500,1.00,500.00,
CA-2013-107216,2013-06-15,2013-06-18,6043B3aEDeB001b,B0BF57RN3K,"19,999","1,799",18200,3.00,54600.00,
CA-2013-112340,2013-10-22,2013-10-28,42BbB3D5efDb7F3,B0B3RRWSF6,"9,999","1,998",8001,3.00,24003.00,
CA-2014-140585,2014-12-19,2014-12-24,eEa930EB6Ea5573,B0B5B6PQCT,"7,990","1,999",5991,2.00,11982.00,
CA-2014-140585,2014-12-19,2014-12-24,F68078d5c9c908c,B08HV83HL3,"2,199","2,049",150,1.00,150.00,
CA-2014-140585,2014-12-19,2014-12-24,3DDF2D6a3AA02e8,B0BBN4DZBD,"8,999","6,499",2500,2.00,5000.00,
CA-2013-144855,2013-07-23,2013-07-25,2784BbCb568e2Ac,B0B3CPQ5PF,"28,999","28,999",0,2.00,0.00,
US-2013-114776,2013-12-07,2013-12-08,8e630AE99FD4a35,B0B3CQBRB4,"28,999","28,999",0,3.00,0.00,
CA-2011-146969,2011-09-29,2011-10-03,51B6d21abcc449e,B0BBN56J5H,"8,999","6,499",2500,2.00,5000.00,
CA-2011-146969,2011-09-29,2011-10-03,a20124C7a544dFB,B0BBN3WF7V,"8,999","6,499",2500,4.00,10000.00,
CA-2011-146969,2011-09-29,2011-10-03,1903084D4370aD9,B0BDRVFDKP,"1,000",569,431,1.00,431.00,
CA-2011-146969,2011-09-29,2011-10-03,c5b3Fc16ef8dB6c,B0B5LVS732,"4,999","1,898",3101,2.00,6202.00,
CA-2011-146969,2011-09-29,2011-10-03,Fb24617FaC12275,B09V2Q4QVQ,"1,599","1,299",300,1.00,300.00,
CA-2014-160395,2014-01-01,2014-01-07,A2DAc64BCE2Cb28,B09V12K8NT,"6,990","1,499",5491,2.00,10982.00,
CA-2014-160395,2014-01-01,2014-01-07,20CDDdCFEC40FDc,B01DEWVZ2C,999,599,400,7.00,2800.00,
CA-2013-149314,2013-07-03,2013-07-08,6caacf331ABCe2C,B0BMGB3CH9,"11,999","9,499",2500,1.00,2500.00,
CA-2011-126522,2011-09-01,2011-09-05,001a6f4c119F47f,B08D77XZX5,"2,499",599,1900,3.00,5700.00,
CA-2012-125416,2012-11-02,2012-11-02,5b0b116e0976700,B09XB8GFBQ,"11,999","8,999",3000,9.00,27000.00,
CA-2011-158064,2011-04-21,2011-04-25,d802d1B1cacfaAC,B07WG8PDCW,"1,299",349,950,5.00,4750.00,
CA-2011-120243,2011-12-27,2011-12-30,050D39F575fbd1A,B07GPXXNNG,999,349,650,4.00,2600.00,
CA-2011-127131,2011-11-24,2011-11-30,45FEBFf551EdB99,B0BDYVC5TD,"1,800",959,841,7.00,5887.00,
CA-2011-127131,2011-11-24,2011-11-30,91Eba70993b43d5,B0BMGB2TPR,"11,999","9,499",2500,6.00,15000.00,
CA-2011-127131,2011-11-24,2011-11-30,ad6a4eFb2bAbff7,B08MC57J31,"2,499","1,499",1000,4.00,4000.00,
CA-2011-127131,2011-11-24,2011-11-30,43c4EAeB121dECf,B08HVL8QN3,"2,199","1,149",1050,2.00,2100.00,
CA-2014-117212,2014-02-27,2014-03-01,3B2e81d930d1AE3,B0746JGVDS,999,349,650,4.00,2600.00,
CA-2014-117212,2014-02-27,2014-03-01,8Ee9bdeC8A1E3AD,B08VFF6JQ8,"1,699","1,219",480,8.00,3840.00,
CA-2014-117212,2014-02-27,2014-03-01,Cb24c69F5F6d65d,B09NVPSCQT,"3,999","1,599",2400,3.00,7200.00,
CA-2014-117212,2014-02-27,2014-03-01,d0B5aadc6E28c77,B09YV4RG4D,"7,999","1,499",6500,4.00,26000.00,
CA-2014-117212,2014-02-27,2014-03-01,8797a5b218Cc1E2,B09TWHTBKQ,"25,999","18,499",7500,4.00,30000.00,
CA-2013-114727,2013-07-19,2013-07-25,feF6cBAf9DADf12,B08L5HMJVW,700,369,331,3.00,993.00,
CA-2013-114727,2013-07-19,2013-07-25,C63e58aCfA1ebb7,B0B4F2XCK3,"17,999","12,999",5000,3.00,15000.00,
CA-2013-114727,2013-07-19,2013-07-25,f4d5eAbe0dC4738,B0BF54972T,"19,999","1,799",18200,3.00,54600.00,
CA-2013-114727,2013-07-19,2013-07-25,C4B4E97AFc7aDAC,B09YV4MW2T,"9,999","2,199",7800,2.00,15600.00,
CA-2013-114727,2013-07-19,2013-07-25,7F87b0968BC0217,B09TWH8YHM,"24,999","16,999",8000,3.00,24000.00,
CA-2011-110184,2011-07-12,2011-07-16,83ce6DEadEf0bC5,B07WGMMQGP,"20,999","16,499",4500,9.00,40500.00,
CA-2011-110184,2011-07-12,2011-07-16,a737d202122bbDa,B0BF563HB4,"19,999","1,799",18200,8.00,145600.00,
CA-2014-100013,2014-11-07,2014-11-12,486fFC2fa54A5e7,B07JW9H4J1,"1,099",399,700,2.00,1400.00,
CA-2014-100013,2014-11-07,2014-11-12,Ddf706eEF9aF53A,B09GFPVD9Y,"10,999","8,499",2500,1.00,2500.00,
CA-2014-100013,2014-11-07,2014-11-12,BFD257E7a62F43f,B09GFLXVH9,"8,499","6,499",2000,2.00,4000.00,
CA-2011-127012,2011-08-11,2011-08-15,B0fecEcD5b24d6A,B0BF4YBLPX,"19,999","1,799",18200,1.00,18200.00,
CA-2011-127012,2011-08-11,2011-08-15,eA8eEd912C7D21D,B09XB7DPW1,"11,999","8,999",3000,1.00,3000.00,
CA-2011-127012,2011-08-11,2011-08-15,4932fadB0F17AFA,B07PFJ5W31,495,139,356,2.00,712.00,
CA-2011-168494,2011-12-12,2011-12-14,8CfDE8ba77e1fF3,B0B3N7LR6K,"16,999","3,999",13000,6.00,78000.00,
CA-2011-168494,2011-12-12,2011-12-14,3EF0Bb8A703dbaD,B09ZQK9X8G,"5,999","2,998",3001,12.00,36012.00,
CA-2011-168494,2011-12-12,2011-12-14,Ccf5958b82309Ff,B098NS6PVG,349,199,150,3.00,450.00,
CA-2014-110380,2014-09-03,2014-09-08,3fAdAAe3210EBda,B07WJV6P1R,"18,999","15,499",3500,3.00,10500.00,
US-2011-167738,2011-12-24,2011-12-29,EcE8AE106c7adf1,B096MSW6CT,999,199,800,1.00,800.00,
US-2011-167738,2011-12-24,2011-12-29,D903fD2b8bbA444,B0BF54LXW6,"19,999","1,799",18200,6.00,109200.00,
CA-2014-121412,2014-09-24,2014-09-28,cfee3dE4d8F5914,B09XB7SRQ5,"11,999","8,999",3000,3.00,9000.00,
CA-2013-163384,2013-11-11,2013-11-13,de81f6BEebC0910,B09FFK1PQG,"1,699",873,826,4.00,3304.00,
CA-2013-163384,2013-11-11,2013-11-13,8F3F650B2ddD53B,B09RMQYHLH,"15,999","12,999",3000,5.00,15000.00,
CA-2012-101707,2012-08-27,2012-09-01,AEdd1FCF99b4483,B08ZN4B121,"1,599",539,1060,3.00,3180.00,
CA-2012-101707,2012-08-27,2012-09-01,9cbAfF926Ca1279,B0B3RSDSZ3,"9,999","1,999",8000,5.00,40000.00,
CA-2012-101707,2012-08-27,2012-09-01,7bbcEba2d761fFE,B08VB34KJ1,"20,990","15,490",5500,1.00,5500.00,
CA-2012-138898,2012-05-25,2012-05-29,e4c87F06ed849eC,B09T39K9YL,"24,999","19,999",5000,13.00,65000.00,
CA-2014-115427,2014-12-31,2015-01-04,EB1a1f7CdfFE276,B08VF8V79P,"1,699","1,075",624,2.00,1248.00,
CA-2014-115427,2014-12-31,2015-01-04,B2ECE6Cc7f2deC0,B08G28Z33M,699,399,300,2.00,600.00,
CA-2012-121391,2012-10-04,2012-10-07,1f902AB4DB3Afa5,B09PNKXSKF,"3,990","1,999",1991,2.00,3982.00,
CA-2013-141397,2013-06-21,2013-06-22,5F04AABB8EB9Ee4,B0B5DDJNH4,"7,990","1,999",5991,7.00,41937.00,
CA-2013-141397,2013-06-21,2013-06-22,6dFcF60cB2DA9De,B08HDJ86NZ,699,329,370,3.00,1110.00,
CA-2013-141397,2013-06-21,2013-06-22,A1B4E6935ddEbb6,B08CF3B7N1,399,154,245,2.00,490.00,
CA-2013-141397,2013-06-21,2013-06-22,980E92207901934,B07WDKLDRX,"34,999","28,999",6000,3.00,18000.00,
CA-2013-141397,2013-06-21,2013-06-22,2bF7C186fb685d4,B09MQSCJQ1,"7,990","2,299",5691,2.00,11382.00,
CA-2013-145919,2013-12-19,2013-12-24,fadde5f0dFeAfFD,B094YFFSMY,"1,999",399,1600,6.00,9600.00,
CA-2013-145919,2013-12-19,2013-12-24,E4a11a1FbaC7dDB,B09MT84WV5,"3,999","1,149",2850,8.00,22800.00,
CA-2013-145919,2013-12-19,2013-12-24,b4c4ad3fC41b7F2,B08VS3YLRK,"1,499",529,970,5.00,4850.00,
CA-2014-106033,2014-10-16,2014-10-19,dccc39F2a8E5044,B0B4F3QNDM,"19,499","13,999",5500,4.00,22000.00,
CA-2013-142762,2013-05-24,2013-05-28,fAcEead42a0D6bb,B07GQD4K6L,999,379,620,3.00,1860.00,
CA-2011-121664,2011-05-06,2011-05-10,31fD3fD08F5947f,B07WDKLRM4,"19,999","13,999",6000,8.00,48000.00,
US-2014-123281,2014-04-03,2014-04-08,24BbB48d84b06e3,B0BP18W8TM,"9,999","3,999",6000,3.00,18000.00,
CA-2014-162978,2014-05-05,2014-05-10,Bd62a4A6bb0e301,B08Y1TFSP6,"1,000",149,851,5.00,4255.00,
CA-2014-162978,2014-05-05,2014-05-10,70e9dE1206A6289,B07GXHC691,499,99,400,3.00,1200.00,
CA-2014-162978,2014-05-05,2014-05-10,aCe18Ff6E22E530,B08FN6WGDQ,"15,990","4,790",11200,1.00,11200.00,
US-2011-151925,2011-09-26,2011-10-01,d6cc3d8af5C8ebD,B0B3D39RKV,"33,999","33,999",0,2.00,0.00,
US-2014-155425,2014-11-11,2014-11-12,EE9aE8170bda805,B085HY1DGR,999,99,900,14.00,12600.00,
US-2014-155425,2014-11-11,2014-11-12,8B8d0C970ef087e,B08D75R3Z1,"1,900",299,1601,2.00,3202.00,
US-2014-155425,2014-11-11,2014-11-12,923001BEefd95c5,B0B4F2TTTS,"14,999","10,999",4000,6.00,24000.00,
US-2014-155425,2014-11-11,2014-11-12,c14e74C2AFcc2DB,B09WRMNJ9G,"38,999","34,999",4000,2.00,8000.00,
US-2014-155425,2014-11-11,2014-11-12,d68E97bE001Bcdb,B0B14MR9L1,"24,999","16,999",8000,4.00,32000.00,
CA-2014-133249,2014-07-09,2014-07-12,45fAcb9b399d894,B09ZPL5VYM,499,199,300,5.00,1500.00,
US-2012-103471,2012-12-24,2012-12-28,EaB5fC183FcFaAB,B0993BB11X,"1,599",999,600,7.00,4200.00,
US-2012-103471,2012-12-24,2012-12-28,BaECEfBBd607544,B09V2PZDX8,"1,599","1,299",300,3.00,900.00,
US-2011-157021,2011-04-01,2011-04-06,eDdEd26eCF88dab,B085W8CFLH,"1,800",599,1201,2.00,2402.00,
US-2011-157021,2011-04-01,2011-04-06,2dCA07e9dd5cb95,B09MT6XSFW,"1,899",599,1300,4.00,5200.00,
CA-2012-120362,2012-09-14,2012-09-19,EF92D6A78a22F3A,B07RD611Z8,"2,499","1,799",700,5.00,3500.00,
CA-2011-126361,2011-08-04,2011-08-09,c4Bac924cC7dAB0,B08WRWPM22,499,176.63,322.37,3.00,967.11,
CA-2011-126361,2011-08-04,2011-08-09,Db050dAb0ae034e,B0B4F52B5X,"14,999","10,999",4000,8.00,32000.00,
CA-2011-126361,2011-08-04,2011-08-09,B7d9CBd583f9Db0,B096VF5YYF,"7,990","2,999",4991,5.00,24955.00,
CA-2011-126361,2011-08-04,2011-08-09,746cbc878e26fEe,B0B5D39BCD,"7,990","1,999",5991,5.00,29955.00,
CA-2011-126361,2011-08-04,2011-08-09,19A53a797Cb3F7b,B08DDRGWTJ,299,229,70,5.00,350.00,
CA-2011-126361,2011-08-04,2011-08-09,74FD4bC6D0FeF5E,B082LZGK39,299,199,100,1.00,100.00,
US-2013-122245,2013-09-26,2013-10-01,32d496aBa5120E0,B09XBJ1CTN,999,649,350,3.00,1050.00,
CA-2014-115994,2014-01-29,2014-02-01,0a0Cb5E98dfeAD4,B0B4F5L738,"19,499","13,999",5500,3.00,16500.00,
CA-2014-115994,2014-01-29,2014-02-01,Fbd8FAaD2ccC03F,B08MTCKDYN,299,119,180,3.00,540.00,
CA-2012-124800,2012-09-26,2012-09-30,9cdF03a6B65b1BE,B09QS8V5N8,"17,999","12,999",5000,4.00,20000.00,
CA-2012-124800,2012-09-26,2012-09-30,c117cecECB5E8df,B08CF3D7QR,339,154,185,2.00,370.00,
CA-2012-124800,2012-09-26,2012-09-30,6Fecdbe3D32D557,B09T2WRLJJ,"26,999","20,999",6000,2.00,12000.00,
